location,scenario_id,horizon,age_id,target_variable,sample,value
ES,D,92 wk,child,inc hosp,1,0
ES,D,93 wk,child,inc hosp,1,0
ES,D,94 wk,child,inc hosp,1,0
ES,D,95 wk,child,inc hosp,1,0
ES,D,96 wk,child,inc hosp,1,0
ES,D,97 wk,child,inc hosp,1,0
ES,D,98 wk,child,inc hosp,1,0
ES,D,99 wk,child,inc hosp,1,0
ES,D,100 wk,child,inc hosp,1,0
ES,D,101 wk,child,inc hosp,1,0
ES,D,102 wk,child,inc hosp,1,0
ES,D,103 wk,child,inc hosp,1,0
ES,D,104 wk,child,inc hosp,1,0
ES,D,105 wk,child,inc hosp,1,0
ES,D,106 wk,child,inc hosp,1,0
ES,D,107 wk,child,inc hosp,1,0
ES,D,108 wk,child,inc hosp,1,0
ES,D,109 wk,child,inc hosp,1,0
ES,D,110 wk,child,inc hosp,1,0
ES,D,111 wk,child,inc hosp,1,0
ES,D,112 wk,child,inc hosp,1,0
ES,D,113 wk,child,inc hosp,1,0
ES,D,114 wk,child,inc hosp,1,0
ES,D,115 wk,child,inc hosp,1,0
ES,D,116 wk,child,inc hosp,1,0
ES,D,117 wk,child,inc hosp,1,0
ES,D,118 wk,child,inc hosp,1,0
ES,D,119 wk,child,inc hosp,1,0
ES,D,120 wk,child,inc hosp,1,0
ES,D,121 wk,child,inc hosp,1,0
ES,D,122 wk,child,inc hosp,1,0
ES,D,123 wk,child,inc hosp,1,0
ES,D,124 wk,child,inc hosp,1,0
ES,D,125 wk,child,inc hosp,1,0
ES,D,126 wk,child,inc hosp,1,0
ES,D,127 wk,child,inc hosp,1,0
ES,D,128 wk,child,inc hosp,1,0
ES,D,129 wk,child,inc hosp,1,0
ES,D,130 wk,child,inc hosp,1,0
ES,D,131 wk,child,inc hosp,1,0
ES,D,132 wk,child,inc hosp,1,0
ES,D,133 wk,child,inc hosp,1,0
ES,D,134 wk,child,inc hosp,1,0
ES,D,135 wk,child,inc hosp,1,0
ES,D,136 wk,child,inc hosp,1,0
ES,D,137 wk,child,inc hosp,1,0
ES,D,138 wk,child,inc hosp,1,0
ES,D,139 wk,child,inc hosp,1,0
ES,D,140 wk,child,inc hosp,1,0
ES,D,141 wk,child,inc hosp,1,0
ES,D,142 wk,child,inc hosp,1,0
ES,D,143 wk,child,inc hosp,1,0
ES,D,144 wk,child,inc hosp,1,0
ES,D,145 wk,child,inc hosp,1,0
ES,D,146 wk,child,inc hosp,1,0
ES,D,147 wk,child,inc hosp,1,0
ES,D,148 wk,child,inc hosp,1,0
ES,D,149 wk,child,inc hosp,1,0
ES,D,150 wk,child,inc hosp,1,0
ES,D,151 wk,child,inc hosp,1,0
ES,D,152 wk,child,inc hosp,1,0
ES,D,153 wk,child,inc hosp,1,0
ES,D,154 wk,child,inc hosp,1,0
ES,D,155 wk,child,inc hosp,1,0
ES,D,156 wk,child,inc hosp,1,0
ES,D,157 wk,child,inc hosp,1,0
ES,D,158 wk,child,inc hosp,1,0
ES,D,159 wk,child,inc hosp,1,0
ES,D,160 wk,child,inc hosp,1,0
ES,D,161 wk,child,inc hosp,1,0
ES,D,162 wk,child,inc hosp,1,0
ES,D,163 wk,child,inc hosp,1,0
ES,D,164 wk,child,inc hosp,1,0
ES,D,165 wk,child,inc hosp,1,0
ES,D,166 wk,child,inc hosp,1,0
ES,D,167 wk,child,inc hosp,1,0
ES,D,168 wk,child,inc hosp,1,0
ES,D,169 wk,child,inc hosp,1,0
ES,D,170 wk,child,inc hosp,1,0
ES,D,171 wk,child,inc hosp,1,0
ES,D,172 wk,child,inc hosp,1,0
ES,D,173 wk,child,inc hosp,1,0
ES,D,174 wk,child,inc hosp,1,0
ES,D,175 wk,child,inc hosp,1,0
ES,D,176 wk,child,inc hosp,1,0
ES,D,177 wk,child,inc hosp,1,0
ES,D,178 wk,child,inc hosp,1,0
ES,D,179 wk,child,inc hosp,1,0
ES,D,180 wk,child,inc hosp,1,0
ES,D,181 wk,child,inc hosp,1,0
ES,D,182 wk,child,inc hosp,1,0
ES,D,183 wk,child,inc hosp,1,0
ES,D,184 wk,child,inc hosp,1,0
ES,D,185 wk,child,inc hosp,1,0
ES,D,186 wk,child,inc hosp,1,0
ES,D,187 wk,child,inc hosp,1,0
ES,D,188 wk,child,inc hosp,1,0
ES,D,189 wk,child,inc hosp,1,0
ES,D,190 wk,child,inc hosp,1,0
ES,D,191 wk,child,inc hosp,1,0
ES,D,192 wk,child,inc hosp,1,0
ES,D,193 wk,child,inc hosp,1,0
ES,D,194 wk,child,inc hosp,1,0
ES,D,195 wk,child,inc hosp,1,0
ES,D,196 wk,child,inc hosp,1,0
ES,D,197 wk,child,inc hosp,1,0
ES,D,198 wk,child,inc hosp,1,0
ES,D,199 wk,child,inc hosp,1,0
ES,D,200 wk,child,inc hosp,1,0
ES,D,201 wk,child,inc hosp,1,0
ES,D,202 wk,child,inc hosp,1,0
ES,D,203 wk,child,inc hosp,1,0
ES,D,204 wk,child,inc hosp,1,0
ES,D,205 wk,child,inc hosp,1,0
ES,D,206 wk,child,inc hosp,1,0
ES,D,207 wk,child,inc hosp,1,0
ES,D,208 wk,child,inc hosp,1,0
ES,D,209 wk,child,inc hosp,1,0
ES,D,210 wk,child,inc hosp,1,0
ES,D,211 wk,child,inc hosp,1,0
ES,D,212 wk,child,inc hosp,1,0
ES,D,213 wk,child,inc hosp,1,0
ES,D,214 wk,child,inc hosp,1,0
ES,D,215 wk,child,inc hosp,1,0
ES,D,216 wk,child,inc hosp,1,0
ES,D,217 wk,child,inc hosp,1,0
ES,D,218 wk,child,inc hosp,1,0
ES,D,219 wk,child,inc hosp,1,0
ES,D,220 wk,child,inc hosp,1,0
ES,D,221 wk,child,inc hosp,1,0
ES,D,222 wk,child,inc hosp,1,0
ES,D,223 wk,child,inc hosp,1,0
ES,D,224 wk,child,inc hosp,1,0
ES,D,225 wk,child,inc hosp,1,0
ES,D,226 wk,child,inc hosp,1,0
ES,D,227 wk,child,inc hosp,1,0
ES,D,228 wk,child,inc hosp,1,0
ES,D,229 wk,child,inc hosp,1,0
ES,D,230 wk,child,inc hosp,1,0
ES,D,231 wk,child,inc hosp,1,0
ES,D,232 wk,child,inc hosp,1,0
ES,D,233 wk,child,inc hosp,1,0
ES,D,234 wk,child,inc hosp,1,0
ES,D,235 wk,child,inc hosp,1,0
ES,D,236 wk,child,inc hosp,1,0
ES,D,237 wk,child,inc hosp,1,0
ES,D,238 wk,child,inc hosp,1,0
ES,D,239 wk,child,inc hosp,1,0
ES,D,240 wk,child,inc hosp,1,0
ES,D,241 wk,child,inc hosp,1,0
ES,D,242 wk,child,inc hosp,1,0
ES,D,243 wk,child,inc hosp,1,0
ES,D,244 wk,child,inc hosp,1,0
ES,D,245 wk,child,inc hosp,1,0
ES,D,246 wk,child,inc hosp,1,0
ES,D,247 wk,child,inc hosp,1,0
ES,D,248 wk,child,inc hosp,1,0
ES,D,249 wk,child,inc hosp,1,0
ES,D,250 wk,child,inc hosp,1,0
ES,D,251 wk,child,inc hosp,1,0
ES,D,252 wk,child,inc hosp,1,0
ES,D,253 wk,child,inc hosp,1,0
ES,D,254 wk,child,inc hosp,1,0
ES,D,255 wk,child,inc hosp,1,0
ES,D,256 wk,child,inc hosp,1,0
ES,D,257 wk,child,inc hosp,1,0
ES,D,258 wk,child,inc hosp,1,0
ES,D,259 wk,child,inc hosp,1,0
ES,D,260 wk,child,inc hosp,1,0
ES,D,261 wk,child,inc hosp,1,0
ES,D,262 wk,child,inc hosp,1,0
ES,D,263 wk,child,inc hosp,1,0
ES,D,264 wk,child,inc hosp,1,0
ES,D,265 wk,child,inc hosp,1,0
ES,D,266 wk,child,inc hosp,1,0
ES,D,267 wk,child,inc hosp,1,0
ES,D,268 wk,child,inc hosp,1,0
ES,D,269 wk,child,inc hosp,1,0
ES,D,270 wk,child,inc hosp,1,0
ES,D,271 wk,child,inc hosp,1,0
ES,D,272 wk,child,inc hosp,1,0
ES,D,273 wk,child,inc hosp,1,0
ES,D,274 wk,child,inc hosp,1,0
ES,D,275 wk,child,inc hosp,1,0
ES,D,276 wk,child,inc hosp,1,0
ES,D,277 wk,child,inc hosp,1,0
ES,D,278 wk,child,inc hosp,1,0
ES,D,279 wk,child,inc hosp,1,0
ES,D,280 wk,child,inc hosp,1,0
ES,D,281 wk,child,inc hosp,1,0
ES,D,282 wk,child,inc hosp,1,0
ES,D,283 wk,child,inc hosp,1,0
ES,D,284 wk,child,inc hosp,1,0
ES,D,285 wk,child,inc hosp,1,0
ES,D,286 wk,child,inc hosp,1,0
ES,D,287 wk,child,inc hosp,1,0
ES,D,288 wk,child,inc hosp,1,0
ES,D,289 wk,child,inc hosp,1,0
ES,D,290 wk,child,inc hosp,1,0
ES,D,291 wk,child,inc hosp,1,0
ES,D,292 wk,child,inc hosp,1,0
ES,D,293 wk,child,inc hosp,1,0
ES,D,294 wk,child,inc hosp,1,0
ES,D,295 wk,child,inc hosp,1,0
ES,D,296 wk,child,inc hosp,1,0
ES,D,297 wk,child,inc hosp,1,0
ES,D,298 wk,child,inc hosp,1,0
ES,D,299 wk,child,inc hosp,1,0
ES,D,300 wk,child,inc hosp,1,0
ES,D,301 wk,child,inc hosp,1,0
ES,D,302 wk,child,inc hosp,1,0
ES,D,303 wk,child,inc hosp,1,0
ES,D,304 wk,child,inc hosp,1,0
ES,D,305 wk,child,inc hosp,1,0
ES,D,306 wk,child,inc hosp,1,0
ES,D,307 wk,child,inc hosp,1,0
ES,D,308 wk,child,inc hosp,1,0
ES,D,309 wk,child,inc hosp,1,0
ES,D,310 wk,child,inc hosp,1,0
ES,D,311 wk,child,inc hosp,1,0
ES,D,312 wk,child,inc hosp,1,0
ES,D,313 wk,child,inc hosp,1,0
ES,D,314 wk,child,inc hosp,1,0
ES,D,315 wk,child,inc hosp,1,0
ES,D,316 wk,child,inc hosp,1,0
ES,D,317 wk,child,inc hosp,1,0
ES,D,318 wk,child,inc hosp,1,0
ES,D,319 wk,child,inc hosp,1,0
ES,D,320 wk,child,inc hosp,1,0
ES,D,321 wk,child,inc hosp,1,0
ES,D,322 wk,child,inc hosp,1,0
ES,D,323 wk,child,inc hosp,1,0
ES,D,324 wk,child,inc hosp,1,0
ES,D,325 wk,child,inc hosp,1,0
ES,D,326 wk,child,inc hosp,1,0
ES,D,327 wk,child,inc hosp,1,0
ES,D,328 wk,child,inc hosp,1,0
ES,D,329 wk,child,inc hosp,1,0
ES,D,330 wk,child,inc hosp,1,0
ES,D,331 wk,child,inc hosp,1,0
ES,D,332 wk,child,inc hosp,1,0
ES,D,333 wk,child,inc hosp,1,0
ES,D,334 wk,child,inc hosp,1,0
ES,D,335 wk,child,inc hosp,1,0
ES,D,336 wk,child,inc hosp,1,0
ES,D,337 wk,child,inc hosp,1,0
ES,D,338 wk,child,inc hosp,1,0
ES,D,339 wk,child,inc hosp,1,0
ES,D,340 wk,child,inc hosp,1,0
ES,D,341 wk,child,inc hosp,1,0
ES,D,342 wk,child,inc hosp,1,0
ES,D,343 wk,child,inc hosp,1,0
ES,D,344 wk,child,inc hosp,1,0
ES,D,345 wk,child,inc hosp,1,0
ES,D,346 wk,child,inc hosp,1,0
ES,D,347 wk,child,inc hosp,1,0
ES,D,348 wk,child,inc hosp,1,0
ES,D,349 wk,child,inc hosp,1,0
ES,D,350 wk,child,inc hosp,1,0
ES,D,351 wk,child,inc hosp,1,0
ES,D,352 wk,child,inc hosp,1,0
ES,D,353 wk,child,inc hosp,1,0
ES,D,354 wk,child,inc hosp,1,0
ES,D,355 wk,child,inc hosp,1,0
ES,D,356 wk,child,inc hosp,1,0
ES,D,357 wk,child,inc hosp,1,0
ES,D,358 wk,child,inc hosp,1,0
ES,D,359 wk,child,inc hosp,1,0
ES,D,360 wk,child,inc hosp,1,0
ES,D,361 wk,child,inc hosp,1,0
ES,D,362 wk,child,inc hosp,1,0
ES,D,363 wk,child,inc hosp,1,0
ES,D,364 wk,child,inc hosp,1,0
ES,D,365 wk,child,inc hosp,1,0
ES,D,366 wk,child,inc hosp,1,0
ES,D,367 wk,child,inc hosp,1,0
ES,D,368 wk,child,inc hosp,1,0
ES,D,369 wk,child,inc hosp,1,0
ES,D,370 wk,child,inc hosp,1,0
ES,D,371 wk,child,inc hosp,1,0
ES,D,372 wk,child,inc hosp,1,0
ES,D,373 wk,child,inc hosp,1,0
ES,D,374 wk,child,inc hosp,1,0
ES,D,375 wk,child,inc hosp,1,0
ES,D,376 wk,child,inc hosp,1,0
ES,D,377 wk,child,inc hosp,1,0
ES,D,378 wk,child,inc hosp,1,0
ES,D,379 wk,child,inc hosp,1,0
ES,D,380 wk,child,inc hosp,1,0
ES,D,381 wk,child,inc hosp,1,0
ES,D,382 wk,child,inc hosp,1,0
ES,D,383 wk,child,inc hosp,1,0
ES,D,384 wk,child,inc hosp,1,0
ES,D,385 wk,child,inc hosp,1,0
ES,D,386 wk,child,inc hosp,1,0
ES,D,387 wk,child,inc hosp,1,0
ES,D,388 wk,child,inc hosp,1,0
ES,D,389 wk,child,inc hosp,1,0
ES,D,390 wk,child,inc hosp,1,0
ES,D,391 wk,child,inc hosp,1,0
ES,D,392 wk,child,inc hosp,1,0
ES,D,393 wk,child,inc hosp,1,0
ES,D,394 wk,child,inc hosp,1,0
ES,D,395 wk,child,inc hosp,1,0
ES,D,396 wk,child,inc hosp,1,0
ES,D,397 wk,child,inc hosp,1,0
ES,D,398 wk,child,inc hosp,1,0
ES,D,399 wk,child,inc hosp,1,0
ES,D,400 wk,child,inc hosp,1,0
ES,D,401 wk,child,inc hosp,1,0
ES,D,402 wk,child,inc hosp,1,0
ES,D,403 wk,child,inc hosp,1,0
ES,D,404 wk,child,inc hosp,1,0
ES,D,405 wk,child,inc hosp,1,0
ES,D,406 wk,child,inc hosp,1,0
ES,D,407 wk,child,inc hosp,1,0
ES,D,408 wk,child,inc hosp,1,0
ES,D,409 wk,child,inc hosp,1,0
ES,D,410 wk,child,inc hosp,1,0
ES,D,411 wk,child,inc hosp,1,0
ES,D,412 wk,child,inc hosp,1,0
ES,D,413 wk,child,inc hosp,1,0
ES,D,414 wk,child,inc hosp,1,0
ES,D,415 wk,child,inc hosp,1,0
ES,D,416 wk,child,inc hosp,1,0
ES,D,417 wk,child,inc hosp,1,0
ES,D,418 wk,child,inc hosp,1,0
ES,D,419 wk,child,inc hosp,1,0
ES,D,420 wk,child,inc hosp,1,0
ES,D,421 wk,child,inc hosp,1,0
ES,D,422 wk,child,inc hosp,1,0
ES,D,423 wk,child,inc hosp,1,0
ES,D,424 wk,child,inc hosp,1,0
ES,D,425 wk,child,inc hosp,1,0
ES,D,426 wk,child,inc hosp,1,0
ES,D,427 wk,child,inc hosp,1,0
ES,D,428 wk,child,inc hosp,1,0
ES,D,429 wk,child,inc hosp,1,0
ES,D,430 wk,child,inc hosp,1,0
ES,D,431 wk,child,inc hosp,1,0
ES,D,432 wk,child,inc hosp,1,0
ES,D,433 wk,child,inc hosp,1,0
ES,D,434 wk,child,inc hosp,1,0
ES,D,435 wk,child,inc hosp,1,0
ES,D,436 wk,child,inc hosp,1,0
ES,D,437 wk,child,inc hosp,1,0
ES,D,438 wk,child,inc hosp,1,0
ES,D,439 wk,child,inc hosp,1,0
ES,D,440 wk,child,inc hosp,1,0
ES,D,441 wk,child,inc hosp,1,0
ES,D,442 wk,child,inc hosp,1,0
ES,D,443 wk,child,inc hosp,1,0
ES,D,444 wk,child,inc hosp,1,0
ES,D,445 wk,child,inc hosp,1,0
ES,D,446 wk,child,inc hosp,1,0
ES,D,447 wk,child,inc hosp,1,0
ES,D,448 wk,child,inc hosp,1,0
ES,D,449 wk,child,inc hosp,1,0
ES,D,450 wk,child,inc hosp,1,0
ES,D,451 wk,child,inc hosp,1,0
ES,D,452 wk,child,inc hosp,1,0
ES,D,453 wk,child,inc hosp,1,0
ES,D,454 wk,child,inc hosp,1,0
ES,D,455 wk,child,inc hosp,1,0
ES,D,456 wk,child,inc hosp,1,0
ES,D,457 wk,child,inc hosp,1,0
ES,D,458 wk,child,inc hosp,1,0
ES,D,459 wk,child,inc hosp,1,0
ES,D,460 wk,child,inc hosp,1,0
ES,D,461 wk,child,inc hosp,1,0
ES,D,462 wk,child,inc hosp,1,0
ES,D,463 wk,child,inc hosp,1,0
ES,D,464 wk,child,inc hosp,1,0
ES,D,465 wk,child,inc hosp,1,0
ES,D,466 wk,child,inc hosp,1,0
ES,D,467 wk,child,inc hosp,1,0
ES,D,468 wk,child,inc hosp,1,0
ES,D,469 wk,child,inc hosp,1,0
ES,D,470 wk,child,inc hosp,1,0
ES,D,471 wk,child,inc hosp,1,0
ES,D,472 wk,child,inc hosp,1,0
ES,D,473 wk,child,inc hosp,1,0
ES,D,474 wk,child,inc hosp,1,0
ES,D,475 wk,child,inc hosp,1,0
ES,D,476 wk,child,inc hosp,1,0
ES,D,477 wk,child,inc hosp,1,0
ES,D,478 wk,child,inc hosp,1,0
ES,D,479 wk,child,inc hosp,1,0
ES,D,480 wk,child,inc hosp,1,0
ES,D,481 wk,child,inc hosp,1,0
ES,D,482 wk,child,inc hosp,1,0
ES,D,483 wk,child,inc hosp,1,0
ES,D,484 wk,child,inc hosp,1,0
ES,D,485 wk,child,inc hosp,1,0
ES,D,486 wk,child,inc hosp,1,0
ES,D,487 wk,child,inc hosp,1,0
ES,D,488 wk,child,inc hosp,1,0
ES,D,489 wk,child,inc hosp,1,0
ES,D,490 wk,child,inc hosp,1,0
ES,D,491 wk,child,inc hosp,1,0
ES,D,492 wk,child,inc hosp,1,0
ES,D,493 wk,child,inc hosp,1,0
ES,D,494 wk,child,inc hosp,1,0
ES,D,495 wk,child,inc hosp,1,0
ES,D,496 wk,child,inc hosp,1,0
ES,D,497 wk,child,inc hosp,1,0
ES,D,498 wk,child,inc hosp,1,0
ES,D,499 wk,child,inc hosp,1,0
ES,D,500 wk,child,inc hosp,1,0
ES,D,501 wk,child,inc hosp,1,0
ES,D,502 wk,child,inc hosp,1,0
ES,D,503 wk,child,inc hosp,1,0
ES,D,504 wk,child,inc hosp,1,0
ES,D,505 wk,child,inc hosp,1,0
ES,D,506 wk,child,inc hosp,1,0
ES,D,507 wk,child,inc hosp,1,0
ES,D,508 wk,child,inc hosp,1,0
ES,D,509 wk,child,inc hosp,1,0
ES,D,510 wk,child,inc hosp,1,0
ES,D,511 wk,child,inc hosp,1,0
ES,D,512 wk,child,inc hosp,1,0
ES,D,513 wk,child,inc hosp,1,0
ES,D,514 wk,child,inc hosp,1,0
ES,D,515 wk,child,inc hosp,1,0
ES,D,516 wk,child,inc hosp,1,0
ES,D,517 wk,child,inc hosp,1,0
ES,D,518 wk,child,inc hosp,1,0
ES,D,519 wk,child,inc hosp,1,0
ES,D,520 wk,child,inc hosp,1,0
ES,D,521 wk,child,inc hosp,1,0
ES,D,522 wk,child,inc hosp,1,0
ES,D,1 wk,child,inc infection,1,56
ES,D,2 wk,child,inc infection,1,0
ES,D,3 wk,child,inc infection,1,0
ES,D,4 wk,child,inc infection,1,0
ES,D,5 wk,child,inc infection,1,0
ES,D,6 wk,child,inc infection,1,0
ES,D,7 wk,child,inc infection,1,0
ES,D,8 wk,child,inc infection,1,0
ES,D,9 wk,child,inc infection,1,0
ES,D,10 wk,child,inc infection,1,0
ES,D,11 wk,child,inc infection,1,132
ES,D,12 wk,child,inc infection,1,1875
ES,D,13 wk,child,inc infection,1,33033
ES,D,14 wk,child,inc infection,1,336823
ES,D,15 wk,child,inc infection,1,926573
ES,D,16 wk,child,inc infection,1,854864
ES,D,17 wk,child,inc infection,1,283590
ES,D,18 wk,child,inc infection,1,43145
ES,D,19 wk,child,inc infection,1,5731
ES,D,20 wk,child,inc infection,1,826
ES,D,21 wk,child,inc infection,1,108
ES,D,22 wk,child,inc infection,1,60
ES,D,23 wk,child,inc infection,1,109
ES,D,24 wk,child,inc infection,1,390
ES,D,25 wk,child,inc infection,1,715
ES,D,26 wk,child,inc infection,1,978
ES,D,27 wk,child,inc infection,1,1223
ES,D,28 wk,child,inc infection,1,1840
ES,D,29 wk,child,inc infection,1,1801
ES,D,30 wk,child,inc infection,1,3057
ES,D,31 wk,child,inc infection,1,7063
ES,D,32 wk,child,inc infection,1,20184
ES,D,33 wk,child,inc infection,1,57360
ES,D,34 wk,child,inc infection,1,132235
ES,D,35 wk,child,inc infection,1,208706
ES,D,36 wk,child,inc infection,1,243122
ES,D,37 wk,child,inc infection,1,201907
ES,D,38 wk,child,inc infection,1,99279
ES,D,39 wk,child,inc infection,1,35725
ES,D,40 wk,child,inc infection,1,16567
ES,D,41 wk,child,inc infection,1,6855
ES,D,42 wk,child,inc infection,1,2468
ES,D,43 wk,child,inc infection,1,1245
ES,D,44 wk,child,inc infection,1,1587
ES,D,45 wk,child,inc infection,1,1646
ES,D,46 wk,child,inc infection,1,1789
ES,D,47 wk,child,inc infection,1,2022
ES,D,48 wk,child,inc infection,1,3492
ES,D,49 wk,child,inc infection,1,9750
ES,D,50 wk,child,inc infection,1,31351
ES,D,51 wk,child,inc infection,1,90906
ES,D,52 wk,child,inc infection,1,208451
ES,D,53 wk,child,inc infection,1,284439
ES,D,54 wk,child,inc infection,1,218830
ES,D,55 wk,child,inc infection,1,122767
ES,D,56 wk,child,inc infection,1,63988
ES,D,57 wk,child,inc infection,1,34051
ES,D,58 wk,child,inc infection,1,18531
ES,D,59 wk,child,inc infection,1,13320
ES,D,60 wk,child,inc infection,1,9600
ES,D,61 wk,child,inc infection,1,6307
ES,D,62 wk,child,inc infection,1,4653
ES,D,63 wk,child,inc infection,1,4405
ES,D,64 wk,child,inc infection,1,5008
ES,D,65 wk,child,inc infection,1,5063
ES,D,66 wk,child,inc infection,1,6588
ES,D,67 wk,child,inc infection,1,11205
ES,D,68 wk,child,inc infection,1,19392
ES,D,69 wk,child,inc infection,1,38627
ES,D,70 wk,child,inc infection,1,79085
ES,D,71 wk,child,inc infection,1,140901
ES,D,72 wk,child,inc infection,1,184263
ES,D,73 wk,child,inc infection,1,189358
ES,D,74 wk,child,inc infection,1,151619
ES,D,75 wk,child,inc infection,1,115510
ES,D,76 wk,child,inc infection,1,98732
ES,D,77 wk,child,inc infection,1,69268
ES,D,78 wk,child,inc infection,1,38232
ES,D,79 wk,child,inc infection,1,20466
ES,D,80 wk,child,inc infection,1,11489
ES,D,81 wk,child,inc infection,1,6653
ES,D,82 wk,child,inc infection,1,4322
ES,D,83 wk,child,inc infection,1,3533
ES,D,84 wk,child,inc infection,1,3773
ES,D,85 wk,child,inc infection,1,3858
ES,D,86 wk,child,inc infection,1,5755
ES,D,87 wk,child,inc infection,1,11141
ES,D,88 wk,child,inc infection,1,28391
ES,D,89 wk,child,inc infection,1,81634
ES,D,90 wk,child,inc infection,1,155686
ES,D,91 wk,child,inc infection,1,238768
ES,D,92 wk,child,inc infection,1,273165
ES,D,93 wk,child,inc infection,1,195198
ES,D,94 wk,child,inc infection,1,117076
ES,D,95 wk,child,inc infection,1,67409
ES,D,96 wk,child,inc infection,1,37759
ES,D,97 wk,child,inc infection,1,21864
ES,D,98 wk,child,inc infection,1,14381
ES,D,99 wk,child,inc infection,1,9878
ES,D,100 wk,child,inc infection,1,7414
ES,D,101 wk,child,inc infection,1,5866
ES,D,102 wk,child,inc infection,1,4676
ES,D,103 wk,child,inc infection,1,5424
ES,D,104 wk,child,inc infection,1,7614
ES,D,105 wk,child,inc infection,1,13578
ES,D,106 wk,child,inc infection,1,25533
ES,D,107 wk,child,inc infection,1,46126
ES,D,108 wk,child,inc infection,1,77845
ES,D,109 wk,child,inc infection,1,113120
ES,D,110 wk,child,inc infection,1,142925
ES,D,111 wk,child,inc infection,1,172105
ES,D,112 wk,child,inc infection,1,154266
