location,scenario_id,sample,horizon,target_variable,age_id,value
ES,A,2,4 wk,inc infection,adult,3356
ES,A,2,5 wk,inc infection,adult,2806
ES,A,2,6 wk,inc infection,adult,2332
ES,A,2,7 wk,inc infection,adult,1939
ES,A,2,8 wk,inc infection,adult,1592
ES,A,2,9 wk,inc infection,adult,1266
ES,A,2,10 wk,inc infection,adult,967
ES,A,2,11 wk,inc infection,adult,778
ES,A,2,12 wk,inc infection,adult,624
ES,A,2,13 wk,inc infection,adult,457
ES,A,2,14 wk,inc infection,adult,418
ES,A,2,15 wk,inc infection,adult,313
ES,A,2,16 wk,inc infection,adult,257
ES,A,2,17 wk,inc infection,adult,225
ES,A,2,18 wk,inc infection,adult,219
ES,A,2,19 wk,inc infection,adult,173
ES,A,2,20 wk,inc infection,adult,186
ES,A,2,21 wk,inc infection,adult,149
ES,A,2,22 wk,inc infection,adult,169
ES,A,2,23 wk,inc infection,adult,159
ES,A,2,24 wk,inc infection,adult,170
ES,A,2,25 wk,inc infection,adult,153
ES,A,2,26 wk,inc infection,adult,200
ES,A,2,27 wk,inc infection,adult,208
ES,A,2,28 wk,inc infection,adult,219
ES,A,2,29 wk,inc infection,adult,236
ES,A,2,30 wk,inc infection,adult,275
ES,A,2,31 wk,inc infection,adult,290
ES,A,2,32 wk,inc infection,adult,302
ES,A,2,33 wk,inc infection,adult,345
ES,A,2,34 wk,inc infection,adult,366
ES,A,2,35 wk,inc infection,adult,442
ES,A,2,36 wk,inc infection,adult,455
ES,A,2,37 wk,inc infection,adult,493
ES,A,2,38 wk,inc infection,adult,652
ES,A,2,39 wk,inc infection,adult,722
ES,A,2,40 wk,inc infection,adult,819
ES,A,2,41 wk,inc infection,adult,965
ES,A,2,42 wk,inc infection,adult,1055
ES,A,2,43 wk,inc infection,adult,1321
ES,A,2,44 wk,inc infection,adult,1526
ES,A,2,45 wk,inc infection,adult,1857
ES,A,2,46 wk,inc infection,adult,2149
ES,A,2,47 wk,inc infection,adult,2603
ES,A,2,48 wk,inc infection,adult,3098
ES,A,2,49 wk,inc infection,adult,3543
ES,A,2,50 wk,inc infection,adult,4125
ES,A,2,51 wk,inc infection,adult,4518
ES,A,2,52 wk,inc infection,adult,4876
ES,A,2,53 wk,inc infection,adult,765
ES,A,3,1 wk,inc infection,adult,5478
ES,A,3,2 wk,inc infection,adult,5140
ES,A,3,3 wk,inc infection,adult,4549
ES,A,3,4 wk,inc infection,adult,4002
ES,A,3,5 wk,inc infection,adult,3431
ES,A,3,6 wk,inc infection,adult,2888
ES,A,3,7 wk,inc infection,adult,2415
ES,A,3,8 wk,inc infection,adult,1922
ES,A,3,9 wk,inc infection,adult,1600
ES,A,3,10 wk,inc infection,adult,1293
ES,A,3,11 wk,inc infection,adult,1048
ES,A,3,12 wk,inc infection,adult,824
ES,A,3,13 wk,inc infection,adult,645
ES,A,3,14 wk,inc infection,adult,542
ES,A,3,15 wk,inc infection,adult,426
ES,A,3,16 wk,inc infection,adult,379
ES,A,3,17 wk,inc infection,adult,287
ES,A,3,18 wk,inc infection,adult,275
ES,A,3,19 wk,inc infection,adult,271
ES,A,3,20 wk,inc infection,adult,264
ES,A,3,21 wk,inc infection,adult,247
ES,A,3,22 wk,inc infection,adult,224
ES,A,3,23 wk,inc infection,adult,244
ES,A,3,24 wk,inc infection,adult,264
ES,A,3,25 wk,inc infection,adult,255
ES,A,3,26 wk,inc infection,adult,284
ES,A,3,27 wk,inc infection,adult,306
ES,A,3,28 wk,inc infection,adult,313
ES,A,3,29 wk,inc infection,adult,312
ES,A,3,30 wk,inc infection,adult,342
ES,A,3,31 wk,inc infection,adult,379
ES,A,3,32 wk,inc infection,adult,423
ES,A,3,33 wk,inc infection,adult,481
ES,A,3,34 wk,inc infection,adult,504
ES,A,3,35 wk,inc infection,adult,594
ES,A,3,36 wk,inc infection,adult,692
ES,A,3,37 wk,inc infection,adult,786
ES,A,3,38 wk,inc infection,adult,844
ES,A,3,39 wk,inc infection,adult,1001
ES,A,3,40 wk,inc infection,adult,1132
ES,A,3,41 wk,inc infection,adult,1295
ES,A,3,42 wk,inc infection,adult,1528
ES,A,3,43 wk,inc infection,adult,1850
ES,A,3,44 wk,inc infection,adult,2162
ES,A,3,45 wk,inc infection,adult,2542
ES,A,3,46 wk,inc infection,adult,2958
ES,A,3,47 wk,inc infection,adult,3538
ES,A,3,48 wk,inc infection,adult,4029
ES,A,3,49 wk,inc infection,adult,4539
ES,A,3,50 wk,inc infection,adult,5099
ES,A,3,51 wk,inc infection,adult,5695
ES,A,3,52 wk,inc infection,adult,6007
ES,A,3,53 wk,inc infection,adult,959
ES,A,4,1 wk,inc infection,adult,3307
ES,A,4,2 wk,inc infection,adult,3099
ES,A,4,3 wk,inc infection,adult,2797
ES,A,4,4 wk,inc infection,adult,2405
ES,A,4,5 wk,inc infection,adult,2061
ES,A,4,6 wk,inc infection,adult,1659
ES,A,4,7 wk,inc infection,adult,1433
ES,A,4,8 wk,inc infection,adult,1134
ES,A,4,9 wk,inc infection,adult,938
ES,A,4,10 wk,inc infection,adult,726
ES,A,4,11 wk,inc infection,adult,594
ES,A,4,12 wk,inc infection,adult,425
ES,A,4,13 wk,inc infection,adult,341
ES,A,4,14 wk,inc infection,adult,272
ES,A,4,15 wk,inc infection,adult,183
ES,A,4,16 wk,inc infection,adult,180
ES,A,4,17 wk,inc infection,adult,142
ES,A,4,18 wk,inc infection,adult,149
ES,A,4,19 wk,inc infection,adult,142
ES,A,4,20 wk,inc infection,adult,143
ES,A,4,21 wk,inc infection,adult,132
ES,A,4,22 wk,inc infection,adult,136
ES,A,4,23 wk,inc infection,adult,128
ES,A,4,24 wk,inc infection,adult,150
ES,A,4,25 wk,inc infection,adult,133
ES,A,4,26 wk,inc infection,adult,134
ES,A,4,27 wk,inc infection,adult,147
ES,A,4,28 wk,inc infection,adult,157
ES,A,4,29 wk,inc infection,adult,169
ES,A,4,30 wk,inc infection,adult,196
ES,A,4,31 wk,inc infection,adult,215
ES,A,4,32 wk,inc infection,adult,232
ES,A,4,33 wk,inc infection,adult,268
ES,A,4,34 wk,inc infection,adult,307
ES,A,4,35 wk,inc infection,adult,372
ES,A,4,36 wk,inc infection,adult,395
ES,A,4,37 wk,inc infection,adult,444
ES,A,4,38 wk,inc infection,adult,435
ES,A,4,39 wk,inc infection,adult,537
ES,A,4,40 wk,inc infection,adult,594
ES,A,4,41 wk,inc infection,adult,757
ES,A,4,42 wk,inc infection,adult,892
ES,A,4,43 wk,inc infection,adult,1052
ES,A,4,44 wk,inc infection,adult,1283
ES,A,4,45 wk,inc infection,adult,1539
ES,A,4,46 wk,inc infection,adult,1840
ES,A,4,47 wk,inc infection,adult,2181
ES,A,4,48 wk,inc infection,adult,2476
ES,A,4,49 wk,inc infection,adult,2862
ES,A,4,50 wk,inc infection,adult,3201
ES,A,4,51 wk,inc infection,adult,3514
ES,A,4,52 wk,inc infection,adult,3712
ES,A,4,53 wk,inc infection,adult,542
ES,A,5,1 wk,inc infection,adult,5544
ES,A,5,2 wk,inc infection,adult,5180
ES,A,5,3 wk,inc infection,adult,4713
ES,A,5,4 wk,inc infection,adult,4145
ES,A,5,5 wk,inc infection,adult,3438
ES,A,5,6 wk,inc infection,adult,2975
ES,A,5,7 wk,inc infection,adult,2335
ES,A,5,8 wk,inc infection,adult,1973
ES,A,5,9 wk,inc infection,adult,1526
ES,A,5,10 wk,inc infection,adult,1235
ES,A,5,11 wk,inc infection,adult,1016
ES,A,5,12 wk,inc infection,adult,778
ES,A,5,13 wk,inc infection,adult,614
ES,A,5,14 wk,inc infection,adult,523
ES,A,5,15 wk,inc infection,adult,409
ES,A,5,16 wk,inc infection,adult,347
ES,A,5,17 wk,inc infection,adult,323
ES,A,5,18 wk,inc infection,adult,295
ES,A,5,19 wk,inc infection,adult,275
ES,A,5,20 wk,inc infection,adult,251
ES,A,5,21 wk,inc infection,adult,257
ES,A,5,22 wk,inc infection,adult,226
ES,A,5,23 wk,inc infection,adult,246
ES,A,5,24 wk,inc infection,adult,251
ES,A,5,25 wk,inc infection,adult,279
ES,A,5,26 wk,inc infection,adult,277
ES,A,5,27 wk,inc infection,adult,323
ES,A,5,28 wk,inc infection,adult,297
ES,A,5,29 wk,inc infection,adult,384
ES,A,5,30 wk,inc infection,adult,377
ES,A,5,31 wk,inc infection,adult,420
ES,A,5,32 wk,inc infection,adult,433
ES,A,5,33 wk,inc infection,adult,513
ES,A,5,34 wk,inc infection,adult,585
ES,A,5,35 wk,inc infection,adult,676
ES,A,5,36 wk,inc infection,adult,768
ES,A,5,37 wk,inc infection,adult,887
ES,A,5,38 wk,inc infection,adult,975
ES,A,5,39 wk,inc infection,adult,1060
ES,A,5,40 wk,inc infection,adult,1233
ES,A,5,41 wk,inc infection,adult,1493
ES,A,5,42 wk,inc infection,adult,1759
ES,A,5,43 wk,inc infection,adult,2075
ES,A,5,44 wk,inc infection,adult,2441
ES,A,5,45 wk,inc infection,adult,2938
ES,A,5,46 wk,inc infection,adult,3413
ES,A,5,47 wk,inc infection,adult,4163
ES,A,5,48 wk,inc infection,adult,4591
ES,A,5,49 wk,inc infection,adult,5201
ES,A,5,50 wk,inc infection,adult,5804
ES,A,5,51 wk,inc infection,adult,6147
ES,A,5,52 wk,inc infection,adult,6460
ES,A,5,53 wk,inc infection,adult,929
ES,A,6,1 wk,inc infection,adult,8770
ES,A,6,2 wk,inc infection,adult,8123
ES,A,6,3 wk,inc infection,adult,6978
ES,A,6,4 wk,inc infection,adult,6053
ES,A,6,5 wk,inc infection,adult,4973
ES,A,6,6 wk,inc infection,adult,4027
ES,A,6,7 wk,inc infection,adult,3273
ES,A,6,8 wk,inc infection,adult,2613
ES,A,6,9 wk,inc infection,adult,2027
ES,A,6,10 wk,inc infection,adult,1596
ES,A,6,11 wk,inc infection,adult,1246
ES,A,6,12 wk,inc infection,adult,1008
ES,A,6,13 wk,inc infection,adult,873
ES,A,6,14 wk,inc infection,adult,654
ES,A,6,15 wk,inc infection,adult,556
ES,A,6,16 wk,inc infection,adult,463
ES,A,6,17 wk,inc infection,adult,396
ES,A,6,18 wk,inc infection,adult,401
ES,A,6,19 wk,inc infection,adult,375
ES,A,6,20 wk,inc infection,adult,391
ES,A,6,21 wk,inc infection,adult,381
ES,A,6,22 wk,inc infection,adult,367
ES,A,6,23 wk,inc infection,adult,376
ES,A,6,24 wk,inc infection,adult,414
ES,A,6,25 wk,inc infection,adult,462
ES,A,6,26 wk,inc infection,adult,446
ES,A,6,27 wk,inc infection,adult,501
ES,A,6,28 wk,inc infection,adult,503
ES,A,6,29 wk,inc infection,adult,527
ES,A,6,30 wk,inc infection,adult,592
ES,A,6,31 wk,inc infection,adult,673
ES,A,6,32 wk,inc infection,adult,721
ES,A,6,33 wk,inc infection,adult,819
ES,A,6,34 wk,inc infection,adult,913
ES,A,6,35 wk,inc infection,adult,1084
ES,A,6,36 wk,inc infection,adult,1183
ES,A,6,37 wk,inc infection,adult,1371
ES,A,6,38 wk,inc infection,adult,1585
ES,A,6,39 wk,inc infection,adult,1784
ES,A,6,40 wk,inc infection,adult,2018
ES,A,6,41 wk,inc infection,adult,2433
ES,A,6,42 wk,inc infection,adult,2970
ES,A,6,43 wk,inc infection,adult,3576
ES,A,6,44 wk,inc infection,adult,4142
ES,A,6,45 wk,inc infection,adult,4934
ES,A,6,46 wk,inc infection,adult,5657
ES,A,6,47 wk,inc infection,adult,6701
ES,A,6,48 wk,inc infection,adult,7590
ES,A,6,49 wk,inc infection,adult,8624
ES,A,6,50 wk,inc infection,adult,9589
ES,A,6,51 wk,inc infection,adult,10157
ES,A,6,52 wk,inc infection,adult,10410
ES,A,6,53 wk,inc infection,adult,1519
ES,A,7,1 wk,inc infection,adult,7683
ES,A,7,2 wk,inc infection,adult,6992
ES,A,7,3 wk,inc infection,adult,6511
ES,A,7,4 wk,inc infection,adult,5695
ES,A,7,5 wk,inc infection,adult,4905
ES,A,7,6 wk,inc infection,adult,4094
ES,A,7,7 wk,inc infection,adult,3447
ES,A,7,8 wk,inc infection,adult,2829
ES,A,7,9 wk,inc infection,adult,2340
ES,A,7,10 wk,inc infection,adult,1829
ES,A,7,11 wk,inc infection,adult,1472
ES,A,7,12 wk,inc infection,adult,1202
ES,A,7,13 wk,inc infection,adult,964
ES,A,7,14 wk,inc infection,adult,819
ES,A,7,15 wk,inc infection,adult,629
ES,A,7,16 wk,inc infection,adult,558
ES,A,7,17 wk,inc infection,adult,490
ES,A,7,18 wk,inc infection,adult,406
ES,A,7,19 wk,inc infection,adult,354
ES,A,7,20 wk,inc infection,adult,371
ES,A,7,21 wk,inc infection,adult,313
ES,A,7,22 wk,inc infection,adult,328
ES,A,7,23 wk,inc infection,adult,360
ES,A,7,24 wk,inc infection,adult,372
ES,A,7,25 wk,inc infection,adult,421
ES,A,7,26 wk,inc infection,adult,437
ES,A,7,27 wk,inc infection,adult,449
ES,A,7,28 wk,inc infection,adult,462
ES,A,7,29 wk,inc infection,adult,475
ES,A,7,30 wk,inc infection,adult,500
ES,A,7,31 wk,inc infection,adult,596
ES,A,7,32 wk,inc infection,adult,622
ES,A,7,33 wk,inc infection,adult,711
ES,A,7,34 wk,inc infection,adult,803
ES,A,7,35 wk,inc infection,adult,932
ES,A,7,36 wk,inc infection,adult,1023
ES,A,7,37 wk,inc infection,adult,1198
ES,A,7,38 wk,inc infection,adult,1336
ES,A,7,39 wk,inc infection,adult,1565
ES,A,7,40 wk,inc infection,adult,1778
ES,A,7,41 wk,inc infection,adult,2091
ES,A,7,42 wk,inc infection,adult,2496
ES,A,7,43 wk,inc infection,adult,2911
ES,A,7,44 wk,inc infection,adult,3444
ES,A,7,45 wk,inc infection,adult,4133
ES,A,7,46 wk,inc infection,adult,4806
ES,A,7,47 wk,inc infection,adult,5630
ES,A,7,48 wk,inc infection,adult,6600
ES,A,7,49 wk,inc infection,adult,7091
ES,A,7,50 wk,inc infection,adult,7934
ES,A,7,51 wk,inc infection,adult,8515
ES,A,7,52 wk,inc infection,adult,8794
ES,A,7,53 wk,inc infection,adult,1246
ES,A,8,1 wk,inc infection,adult,5574
ES,A,8,2 wk,inc infection,adult,5150
ES,A,8,3 wk,inc infection,adult,4684
ES,A,8,4 wk,inc infection,adult,4198
ES,A,8,5 wk,inc infection,adult,3623
ES,A,8,6 wk,inc infection,adult,3054
ES,A,8,7 wk,inc infection,adult,2465
ES,A,8,8 wk,inc infection,adult,2048
ES,A,8,9 wk,inc infection,adult,1526
ES,A,8,10 wk,inc infection,adult,1279
ES,A,8,11 wk,inc infection,adult,1060
ES,A,8,12 wk,inc infection,adult,773
ES,A,8,13 wk,inc infection,adult,668
ES,A,8,14 wk,inc infection,adult,506
ES,A,8,15 wk,inc infection,adult,437
ES,A,8,16 wk,inc infection,adult,356
ES,A,8,17 wk,inc infection,adult,318
ES,A,8,18 wk,inc infection,adult,278
ES,A,8,19 wk,inc infection,adult,271
ES,A,8,20 wk,inc infection,adult,235
ES,A,8,21 wk,inc infection,adult,243
ES,A,8,22 wk,inc infection,adult,237
ES,A,8,23 wk,inc infection,adult,241
ES,A,8,24 wk,inc infection,adult,258
ES,A,8,25 wk,inc infection,adult,249
ES,A,8,26 wk,inc infection,adult,284
ES,A,8,27 wk,inc infection,adult,288
ES,A,8,28 wk,inc infection,adult,315
ES,A,8,29 wk,inc infection,adult,312
ES,A,8,30 wk,inc infection,adult,355
ES,A,8,31 wk,inc infection,adult,372
ES,A,8,32 wk,inc infection,adult,427
ES,A,8,33 wk,inc infection,adult,458
ES,A,8,34 wk,inc infection,adult,588
ES,A,8,35 wk,inc infection,adult,638
ES,A,8,36 wk,inc infection,adult,705
ES,A,8,37 wk,inc infection,adult,760
ES,A,8,38 wk,inc infection,adult,846
ES,A,8,39 wk,inc infection,adult,961
ES,A,8,40 wk,inc infection,adult,1074
ES,A,8,41 wk,inc infection,adult,1251
ES,A,8,42 wk,inc infection,adult,1523
ES,A,8,43 wk,inc infection,adult,1724
ES,A,8,44 wk,inc infection,adult,2137
ES,A,8,45 wk,inc infection,adult,2409
ES,A,8,46 wk,inc infection,adult,3012
ES,A,8,47 wk,inc infection,adult,3359
ES,A,8,48 wk,inc infection,adult,3979
ES,A,8,49 wk,inc infection,adult,4626
ES,A,8,50 wk,inc infection,adult,5037
ES,A,8,51 wk,inc infection,adult,5571
ES,A,8,52 wk,inc infection,adult,5805
ES,A,8,53 wk,inc infection,adult,816
ES,A,9,1 wk,inc infection,adult,6275
ES,A,9,2 wk,inc infection,adult,5717
ES,A,9,3 wk,inc infection,adult,5016
ES,A,9,4 wk,inc infection,adult,4327
ES,A,9,5 wk,inc infection,adult,3686
ES,A,9,6 wk,inc infection,adult,2968
ES,A,9,7 wk,inc infection,adult,2423
ES,A,9,8 wk,inc infection,adult,1894
ES,A,9,9 wk,inc infection,adult,1601
ES,A,9,10 wk,inc infection,adult,1256
ES,A,9,11 wk,inc infection,adult,980
ES,A,9,12 wk,inc infection,adult,810
ES,A,9,13 wk,inc infection,adult,599
ES,A,9,14 wk,inc infection,adult,487
ES,A,9,15 wk,inc infection,adult,392
ES,A,9,16 wk,inc infection,adult,353
ES,A,9,17 wk,inc infection,adult,325
ES,A,9,18 wk,inc infection,adult,291
ES,A,9,19 wk,inc infection,adult,286
ES,A,9,20 wk,inc infection,adult,251
ES,A,9,21 wk,inc infection,adult,273
ES,A,9,22 wk,inc infection,adult,262
ES,A,9,23 wk,inc infection,adult,273
ES,A,9,24 wk,inc infection,adult,301
ES,A,9,25 wk,inc infection,adult,284
ES,A,9,26 wk,inc infection,adult,290
ES,A,9,27 wk,inc infection,adult,322
ES,A,9,28 wk,inc infection,adult,364
ES,A,9,29 wk,inc infection,adult,412
ES,A,9,30 wk,inc infection,adult,434
ES,A,9,31 wk,inc infection,adult,486
ES,A,9,32 wk,inc infection,adult,539
ES,A,9,33 wk,inc infection,adult,576
ES,A,9,34 wk,inc infection,adult,693
ES,A,9,35 wk,inc infection,adult,755
ES,A,9,36 wk,inc infection,adult,844
ES,A,9,37 wk,inc infection,adult,912
ES,A,9,38 wk,inc infection,adult,1099
ES,A,9,39 wk,inc infection,adult,1224
ES,A,9,40 wk,inc infection,adult,1358
ES,A,9,41 wk,inc infection,adult,1649
ES,A,9,42 wk,inc infection,adult,1899
ES,A,9,43 wk,inc infection,adult,2311
ES,A,9,44 wk,inc infection,adult,2698
ES,A,9,45 wk,inc infection,adult,3219
ES,A,9,46 wk,inc infection,adult,3778
ES,A,9,47 wk,inc infection,adult,4338
ES,A,9,48 wk,inc infection,adult,4970
ES,A,9,49 wk,inc infection,adult,5664
ES,A,9,50 wk,inc infection,adult,6261
ES,A,9,51 wk,inc infection,adult,6764
ES,A,9,52 wk,inc infection,adult,7387
ES,A,9,53 wk,inc infection,adult,1076
ES,A,10,1 wk,inc infection,adult,9600
ES,A,10,2 wk,inc infection,adult,8539
ES,A,10,3 wk,inc infection,adult,7585
ES,A,10,4 wk,inc infection,adult,6494
ES,A,10,5 wk,inc infection,adult,5502
ES,A,10,6 wk,inc infection,adult,4613
ES,A,10,7 wk,inc infection,adult,3741
ES,A,10,8 wk,inc infection,adult,3095
ES,A,10,9 wk,inc infection,adult,2494
ES,A,10,10 wk,inc infection,adult,1952
ES,A,10,11 wk,inc infection,adult,1504
ES,A,10,12 wk,inc infection,adult,1169
ES,A,10,13 wk,inc infection,adult,958
ES,A,10,14 wk,inc infection,adult,787
ES,A,10,15 wk,inc infection,adult,611
ES,A,10,16 wk,inc infection,adult,565
ES,A,10,17 wk,inc infection,adult,504
ES,A,10,18 wk,inc infection,adult,442
ES,A,10,19 wk,inc infection,adult,403
ES,A,10,20 wk,inc infection,adult,390
ES,A,10,21 wk,inc infection,adult,371
ES,A,10,22 wk,inc infection,adult,395
ES,A,10,23 wk,inc infection,adult,418
ES,A,10,24 wk,inc infection,adult,402
ES,A,10,25 wk,inc infection,adult,443
ES,A,10,26 wk,inc infection,adult,441
ES,A,10,27 wk,inc infection,adult,452
ES,A,10,28 wk,inc infection,adult,501
ES,A,10,29 wk,inc infection,adult,547
ES,A,10,30 wk,inc infection,adult,595
ES,A,10,31 wk,inc infection,adult,635
ES,A,10,32 wk,inc infection,adult,714
ES,A,10,33 wk,inc infection,adult,772
ES,A,10,34 wk,inc infection,adult,860
ES,A,10,35 wk,inc infection,adult,945
ES,A,10,36 wk,inc infection,adult,1060
ES,A,10,37 wk,inc infection,adult,1200
ES,A,10,38 wk,inc infection,adult,1370
ES,A,10,39 wk,inc infection,adult,1572
ES,A,10,40 wk,inc infection,adult,1758
ES,A,10,41 wk,inc infection,adult,2078
ES,A,10,42 wk,inc infection,adult,2408
ES,A,10,43 wk,inc infection,adult,2917
ES,A,10,44 wk,inc infection,adult,3495
ES,A,10,45 wk,inc infection,adult,4071
ES,A,10,46 wk,inc infection,adult,4838
ES,A,10,47 wk,inc infection,adult,5650
ES,A,10,48 wk,inc infection,adult,6514
ES,A,10,49 wk,inc infection,adult,7447
ES,A,10,50 wk,inc infection,adult,8376
ES,A,10,51 wk,inc infection,adult,9163
ES,A,10,52 wk,inc infection,adult,9674
ES,A,10,53 wk,inc infection,adult,1443
ES,A,1,1 wk,inc infection,child,2726
ES,A,1,2 wk,inc infection,child,2388
ES,A,1,3 wk,inc infection,child,2084
ES,A,1,4 wk,inc infection,child,1828
ES,A,1,5 wk,inc infection,child,1499
ES,A,1,6 wk,inc infection,child,1264
ES,A,1,7 wk,inc infection,child,1027
ES,A,1,8 wk,inc infection,child,779
ES,A,1,9 wk,inc infection,child,683
ES,A,1,10 wk,inc infection,child,579
ES,A,1,11 wk,inc infection,child,452
ES,A,1,12 wk,inc infection,child,369
ES,A,1,13 wk,inc infection,child,322
ES,A,1,14 wk,inc infection,child,238
ES,A,1,15 wk,inc infection,child,214
ES,A,1,16 wk,inc infection,child,181
ES,A,1,17 wk,inc infection,child,141
ES,A,1,18 wk,inc infection,child,139
ES,A,1,19 wk,inc infection,child,121
ES,A,1,20 wk,inc infection,child,102
ES,A,1,21 wk,inc infection,child,92
ES,A,1,22 wk,inc infection,child,97
ES,A,1,23 wk,inc infection,child,122
ES,A,1,24 wk,inc infection,child,118
ES,A,1,25 wk,inc infection,child,122
ES,A,1,26 wk,inc infection,child,128
ES,A,1,27 wk,inc infection,child,123
ES,A,1,28 wk,inc infection,child,152
ES,A,1,29 wk,inc infection,child,173
ES,A,1,30 wk,inc infection,child,184
ES,A,1,31 wk,inc infection,child,200
ES,A,1,32 wk,inc infection,child,223
ES,A,1,33 wk,inc infection,child,254
ES,A,1,34 wk,inc infection,child,311
ES,A,1,35 wk,inc infection,child,336
ES,A,1,36 wk,inc infection,child,383
ES,A,1,37 wk,inc infection,child,459
ES,A,1,38 wk,inc infection,child,578
ES,A,1,39 wk,inc infection,child,680
ES,A,1,40 wk,inc infection,child,823
ES,A,1,41 wk,inc infection,child,1011
ES,A,1,42 wk,inc infection,child,1232
ES,A,1,43 wk,inc infection,child,1348
ES,A,1,44 wk,inc infection,child,1616
ES,A,1,45 wk,inc infection,child,1896
ES,A,1,46 wk,inc infection,child,2237
ES,A,1,47 wk,inc infection,child,2442
ES,A,1,48 wk,inc infection,child,2761
ES,A,1,49 wk,inc infection,child,3079
ES,A,1,50 wk,inc infection,child,3306
ES,A,1,51 wk,inc infection,child,3372
ES,A,1,52 wk,inc infection,child,3435
ES,A,1,53 wk,inc infection,child,464
ES,A,2,1 wk,inc infection,child,2476
ES,A,2,2 wk,inc infection,child,2196
ES,A,2,3 wk,inc infection,child,1916
ES,A,2,4 wk,inc infection,child,1607
ES,A,2,5 wk,inc infection,child,1367
ES,A,2,6 wk,inc infection,child,1108
ES,A,2,7 wk,inc infection,child,878
ES,A,2,8 wk,inc infection,child,653
ES,A,2,9 wk,inc infection,child,519
ES,A,2,10 wk,inc infection,child,379
ES,A,2,11 wk,inc infection,child,281
ES,A,2,12 wk,inc infection,child,240
ES,A,2,13 wk,inc infection,child,199
ES,A,2,14 wk,inc infection,child,160
ES,A,2,15 wk,inc infection,child,130
ES,A,2,16 wk,inc infection,child,121
ES,A,2,17 wk,inc infection,child,103
ES,A,2,18 wk,inc infection,child,72
ES,A,2,19 wk,inc infection,child,84
ES,A,2,20 wk,inc infection,child,64
ES,A,2,21 wk,inc infection,child,63
ES,A,2,22 wk,inc infection,child,66
ES,A,2,23 wk,inc infection,child,51
ES,A,2,24 wk,inc infection,child,43
ES,A,2,25 wk,inc infection,child,61
ES,A,2,26 wk,inc infection,child,63
ES,A,2,27 wk,inc infection,child,77
ES,A,2,28 wk,inc infection,child,96
ES,A,2,29 wk,inc infection,child,94
ES,A,2,30 wk,inc infection,child,123
ES,A,2,31 wk,inc infection,child,137
ES,A,2,32 wk,inc infection,child,149
ES,A,2,33 wk,inc infection,child,174
ES,A,2,34 wk,inc infection,child,208
ES,A,2,35 wk,inc infection,child,223
ES,A,2,36 wk,inc infection,child,289
ES,A,2,37 wk,inc infection,child,295
ES,A,2,38 wk,inc infection,child,370
ES,A,2,39 wk,inc infection,child,436
ES,A,2,40 wk,inc infection,child,551
ES,A,2,41 wk,inc infection,child,616
ES,A,2,42 wk,inc infection,child,737
