scenario_id,horizon,location,sample,target_variable,value
A,46 wk,DE,1,inc infection,830462
A,46 wk,DE,1,inc hosp,1820
A,47 wk,DE,1,inc infection,743849
A,47 wk,DE,1,inc hosp,1456
A,48 wk,DE,1,inc infection,664151
A,48 wk,DE,1,inc hosp,1456
A,49 wk,DE,1,inc infection,580814
A,49 wk,DE,1,inc hosp,364
A,50 wk,DE,1,inc infection,532413
A,50 wk,DE,1,inc hosp,728
A,51 wk,DE,1,inc infection,532777
A,51 wk,DE,1,inc hosp,728
A,52 wk,DE,1,inc infection,479281
A,52 wk,DE,1,inc hosp,1092
A,53 wk,DE,1,inc infection,475641
A,1 wk,DE,2,inc infection,2079794
A,1 wk,DE,2,inc hosp,6550
A,2 wk,DE,2,inc infection,1989178
A,2 wk,DE,2,inc hosp,6550
A,3 wk,DE,2,inc infection,1933863
A,3 wk,DE,2,inc hosp,7642
A,4 wk,DE,2,inc infection,2273399
A,4 wk,DE,2,inc hosp,7278
A,5 wk,DE,2,inc infection,2940461
A,5 wk,DE,2,inc hosp,5823
A,6 wk,DE,2,inc infection,3636637
A,6 wk,DE,2,inc hosp,6187
A,7 wk,DE,2,inc infection,4310251
A,7 wk,DE,2,inc hosp,6550
A,8 wk,DE,2,inc infection,4440533
A,8 wk,DE,2,inc hosp,11645
A,9 wk,DE,2,inc infection,4282229
A,9 wk,DE,2,inc hosp,12373
A,10 wk,DE,2,inc infection,3731256
A,10 wk,DE,2,inc hosp,12373
A,11 wk,DE,2,inc infection,3277086
A,11 wk,DE,2,inc hosp,12737
A,12 wk,DE,2,inc infection,2533237
A,12 wk,DE,2,inc hosp,8734
A,13 wk,DE,2,inc infection,2080158
A,13 wk,DE,2,inc hosp,8006
A,14 wk,DE,2,inc infection,1984811
A,14 wk,DE,2,inc hosp,5823
A,15 wk,DE,2,inc infection,1944780
A,15 wk,DE,2,inc hosp,4003
A,16 wk,DE,2,inc infection,2072880
A,16 wk,DE,2,inc hosp,8006
A,17 wk,DE,2,inc infection,2052864
A,17 wk,DE,2,inc hosp,7278
A,18 wk,DE,2,inc infection,1949147
A,18 wk,DE,2,inc hosp,2911
A,19 wk,DE,2,inc infection,1832330
A,19 wk,DE,2,inc hosp,5459
A,20 wk,DE,2,inc infection,1706778
A,20 wk,DE,2,inc hosp,4367
A,21 wk,DE,2,inc infection,1625624
A,21 wk,DE,2,inc hosp,4003
A,22 wk,DE,2,inc infection,1518632
A,22 wk,DE,2,inc hosp,4367
A,23 wk,DE,2,inc infection,1362147
A,23 wk,DE,2,inc hosp,4003
A,24 wk,DE,2,inc infection,1053544
A,24 wk,DE,2,inc hosp,3639
A,25 wk,DE,2,inc infection,1032073
A,25 wk,DE,2,inc hosp,2183
A,26 wk,DE,2,inc infection,1129967
A,26 wk,DE,2,inc hosp,728
A,27 wk,DE,2,inc infection,1202751
A,27 wk,DE,2,inc hosp,2183
A,28 wk,DE,2,inc infection,1195472
A,28 wk,DE,2,inc hosp,4003
A,29 wk,DE,2,inc infection,1252244
A,29 wk,DE,2,inc hosp,3275
A,30 wk,DE,2,inc infection,1313018
A,30 wk,DE,2,inc hosp,2547
A,31 wk,DE,2,inc infection,1399994
A,31 wk,DE,2,inc hosp,2183
A,32 wk,DE,2,inc infection,1479329
A,32 wk,DE,2,inc hosp,2547
A,33 wk,DE,2,inc infection,1626352
A,33 wk,DE,2,inc hosp,2911
A,34 wk,DE,2,inc infection,1712236
A,34 wk,DE,2,inc hosp,5823
A,35 wk,DE,2,inc infection,1797757
A,35 wk,DE,2,inc hosp,2547
A,36 wk,DE,2,inc infection,1837788
A,36 wk,DE,2,inc hosp,3275
A,37 wk,DE,2,inc infection,1924037
A,37 wk,DE,2,inc hosp,6187
A,38 wk,DE,2,inc infection,1885462
A,38 wk,DE,2,inc hosp,5823
A,39 wk,DE,2,inc infection,1808311
A,39 wk,DE,2,inc hosp,4731
A,40 wk,DE,2,inc infection,1571764
A,40 wk,DE,2,inc hosp,3639
A,41 wk,DE,2,inc infection,1451671
A,41 wk,DE,2,inc hosp,2911
A,42 wk,DE,2,inc infection,1311926
A,42 wk,DE,2,inc hosp,3639
A,43 wk,DE,2,inc infection,1258430
A,43 wk,DE,2,inc hosp,3275
A,44 wk,DE,2,inc infection,1143796
A,44 wk,DE,2,inc hosp,1820
A,45 wk,DE,2,inc infection,1069556
A,45 wk,DE,2,inc hosp,2547
A,46 wk,DE,2,inc infection,936362
A,46 wk,DE,2,inc hosp,1092
A,47 wk,DE,2,inc infection,838104
A,47 wk,DE,2,inc hosp,364
A,48 wk,DE,2,inc infection,804624
A,48 wk,DE,2,inc hosp,1820
A,49 wk,DE,2,inc hosp,2547
A,49 wk,DE,2,inc infection,719831
A,50 wk,DE,2,inc hosp,1092
A,50 wk,DE,2,inc infection,661240
A,51 wk,DE,2,inc hosp,1820
A,51 wk,DE,2,inc infection,644136
A,52 wk,DE,2,inc hosp,2183
A,52 wk,DE,2,inc infection,675433
A,53 wk,DE,2,inc infection,699087
A,1 wk,DE,3,inc infection,1381799
A,1 wk,DE,3,inc hosp,2911
A,2 wk,DE,3,inc infection,1612159
A,2 wk,DE,3,inc hosp,2547
A,3 wk,DE,3,inc infection,1934591
A,3 wk,DE,3,inc hosp,5095
A,4 wk,DE,3,inc infection,2847662
A,4 wk,DE,3,inc hosp,6187
A,5 wk,DE,3,inc infection,4062422
A,5 wk,DE,3,inc hosp,6550
A,6 wk,DE,3,inc infection,5304476
A,6 wk,DE,3,inc hosp,8734
A,7 wk,DE,3,inc infection,6211361
A,7 wk,DE,3,inc hosp,13465
A,8 wk,DE,3,inc infection,6133118
A,8 wk,DE,3,inc hosp,10190
A,9 wk,DE,3,inc infection,5433303
A,9 wk,DE,3,inc hosp,15648
A,10 wk,DE,3,inc infection,4436166
A,10 wk,DE,3,inc hosp,15648
A,11 wk,DE,3,inc hosp,14193
A,11 wk,DE,3,inc infection,3473238
A,12 wk,DE,3,inc hosp,9462
A,12 wk,DE,3,inc infection,2602381
A,13 wk,DE,3,inc hosp,6914
A,13 wk,DE,3,inc infection,1967707
A,14 wk,DE,3,inc hosp,4367
A,14 wk,DE,3,inc infection,1727157
A,15 wk,DE,3,inc hosp,5459
A,15 wk,DE,3,inc infection,1759910
A,16 wk,DE,3,inc hosp,9826
A,16 wk,DE,3,inc infection,1858168
A,17 wk,DE,3,inc hosp,3639
A,17 wk,DE,3,inc infection,1850162
A,18 wk,DE,3,inc hosp,2911
A,18 wk,DE,3,inc infection,1830874
A,19 wk,DE,3,inc hosp,5095
A,19 wk,DE,3,inc infection,1688582
A,20 wk,DE,3,inc hosp,5095
A,20 wk,DE,3,inc infection,1528094
A,21 wk,DE,3,inc hosp,5823
A,21 wk,DE,3,inc infection,1457857
A,22 wk,DE,3,inc hosp,3275
A,22 wk,DE,3,inc infection,1416007
A,23 wk,DE,3,inc hosp,1456
A,23 wk,DE,3,inc infection,1234048
A,24 wk,DE,3,inc hosp,3275
A,24 wk,DE,3,inc infection,1029889
A,25 wk,DE,3,inc hosp,2547
A,25 wk,DE,3,inc infection,986947
A,26 wk,DE,3,inc hosp,2911
A,26 wk,DE,3,inc infection,1072104
A,27 wk,DE,3,inc hosp,2183
A,27 wk,DE,3,inc infection,1135062
A,28 wk,DE,3,inc hosp,3275
A,28 wk,DE,3,inc infection,1176912
A,29 wk,DE,3,inc hosp,3639
A,29 wk,DE,3,inc infection,1278446
A,30 wk,DE,3,inc hosp,3275
A,30 wk,DE,3,inc infection,1352685
A,31 wk,DE,3,inc hosp,2911
A,31 wk,DE,3,inc infection,1444756
A,32 wk,DE,3,inc hosp,3639
A,32 wk,DE,3,inc infection,1490974
A,33 wk,DE,3,inc hosp,2183
A,33 wk,DE,3,inc infection,1587049
A,34 wk,DE,3,inc hosp,2547
A,34 wk,DE,3,inc infection,1693677
A,35 wk,DE,3,inc infection,1782109
A,35 wk,DE,3,inc hosp,4367
A,36 wk,DE,3,inc infection,1824323
A,36 wk,DE,3,inc hosp,5823
A,37 wk,DE,3,inc infection,1878183
A,37 wk,DE,3,inc hosp,6550
A,38 wk,DE,3,inc infection,1873452
A,38 wk,DE,3,inc hosp,4003
A,39 wk,DE,3,inc infection,1890557
A,39 wk,DE,3,inc hosp,4731
A,40 wk,DE,3,inc infection,1647459
A,40 wk,DE,3,inc hosp,5459
A,41 wk,DE,3,inc infection,1484060
A,41 wk,DE,3,inc hosp,6550
A,42 wk,DE,3,inc infection,1350865
A,42 wk,DE,3,inc hosp,5095
A,43 wk,DE,3,inc infection,1282449
A,43 wk,DE,3,inc hosp,2183
A,44 wk,DE,3,inc infection,1148891
A,44 wk,DE,3,inc hosp,2547
A,45 wk,DE,3,inc infection,1024067
A,45 wk,DE,3,inc hosp,1456
A,46 wk,DE,3,inc infection,934179
A,46 wk,DE,3,inc hosp,1456
A,47 wk,DE,3,inc infection,861395
A,47 wk,DE,3,inc hosp,3275
A,48 wk,DE,3,inc infection,750036
A,48 wk,DE,3,inc hosp,1092
A,49 wk,DE,3,inc infection,689626
A,49 wk,DE,3,inc hosp,728
A,50 wk,DE,3,inc infection,631399
A,50 wk,DE,3,inc hosp,1092
A,51 wk,DE,3,inc infection,598282
A,51 wk,DE,3,inc hosp,1092
A,52 wk,DE,3,inc infection,614658
A,52 wk,DE,3,inc hosp,1456
A,53 wk,DE,3,inc infection,583361
A,1 wk,DE,4,inc infection,2017200
A,1 wk,DE,4,inc hosp,6187
A,2 wk,DE,4,inc infection,2050681
A,2 wk,DE,4,inc hosp,6187
A,3 wk,DE,4,inc infection,2135110
A,3 wk,DE,4,inc hosp,7642
A,4 wk,DE,4,inc infection,2536512
A,4 wk,DE,4,inc hosp,6187
A,5 wk,DE,4,inc infection,3215584
A,5 wk,DE,4,inc hosp,8006
A,6 wk,DE,4,inc infection,4009290
A,6 wk,DE,4,inc hosp,5823
A,7 wk,DE,4,inc infection,4593379
A,7 wk,DE,4,inc hosp,11281
A,8 wk,DE,4,inc infection,4654881
A,8 wk,DE,4,inc hosp,13829
A,9 wk,DE,4,inc infection,4354649
A,9 wk,DE,4,inc hosp,11645
A,10 wk,DE,4,inc infection,3789483
A,10 wk,DE,4,inc hosp,13101
A,11 wk,DE,4,inc infection,3275994
A,11 wk,DE,4,inc hosp,12373
A,12 wk,DE,4,inc infection,2547793
A,12 wk,DE,4,inc hosp,9462
A,13 wk,DE,4,inc infection,2028482
A,13 wk,DE,4,inc hosp,8006
A,14 wk,DE,4,inc infection,1902930
A,14 wk,DE,4,inc hosp,6187
A,15 wk,DE,4,inc infection,1929496
A,15 wk,DE,4,inc hosp,5823
A,16 wk,DE,4,inc infection,2004827
A,16 wk,DE,4,inc hosp,5823
A,17 wk,DE,4,inc infection,2021203
A,17 wk,DE,4,inc hosp,6914
A,18 wk,DE,4,inc infection,1918942
A,18 wk,DE,4,inc hosp,4731
A,19 wk,DE,4,inc infection,1829418
A,19 wk,DE,4,inc hosp,5459
A,20 wk,DE,4,inc infection,1702411
A,20 wk,DE,4,inc hosp,4003
A,21 wk,DE,4,inc infection,1603425
A,21 wk,DE,4,inc hosp,5823
A,22 wk,DE,4,inc infection,1479329
A,22 wk,DE,4,inc hosp,5095
A,23 wk,DE,4,inc hosp,2547
A,23 wk,DE,4,inc infection,1275898
A,24 wk,DE,4,inc hosp,2911
A,24 wk,DE,4,inc infection,1031345
A,25 wk,DE,4,inc hosp,4003
A,25 wk,DE,4,inc infection,1000412
A,26 wk,DE,4,inc hosp,1456
A,26 wk,DE,4,inc infection,1070284
A,27 wk,DE,4,inc hosp,3275
A,27 wk,DE,4,inc infection,1144888
A,28 wk,DE,4,inc hosp,2911
A,28 wk,DE,4,inc infection,1219855
A,29 wk,DE,4,inc hosp,3275
A,29 wk,DE,4,inc infection,1240962
A,30 wk,DE,4,inc hosp,2547
A,30 wk,DE,4,inc infection,1268620
A,31 wk,DE,4,inc hosp,1820
A,31 wk,DE,4,inc infection,1335581
A,32 wk,DE,4,inc hosp,2911
A,32 wk,DE,4,inc infection,1388713
A,33 wk,DE,4,inc hosp,3639
A,33 wk,DE,4,inc infection,1516448
A,34 wk,DE,4,inc hosp,4003
A,34 wk,DE,4,inc infection,1643092
A,35 wk,DE,4,inc hosp,3639
A,35 wk,DE,4,inc infection,1771191
A,36 wk,DE,4,inc hosp,6550
A,36 wk,DE,4,inc infection,1825415
A,37 wk,DE,4,inc hosp,5459
A,37 wk,DE,4,inc infection,1877819
A,38 wk,DE,4,inc hosp,2547
A,38 wk,DE,4,inc infection,1989178
A,39 wk,DE,4,inc hosp,4731
A,39 wk,DE,4,inc infection,1932043
A,40 wk,DE,4,inc hosp,2911
A,40 wk,DE,4,inc infection,1681303
A,41 wk,DE,4,inc hosp,6550
A,41 wk,DE,4,inc infection,1466955
A,42 wk,DE,4,inc hosp,2547
A,42 wk,DE,4,inc infection,1368334
A,43 wk,DE,4,inc hosp,2911
A,43 wk,DE,4,inc infection,1280993
A,44 wk,DE,4,inc hosp,1456
A,44 wk,DE,4,inc infection,1187466
A,45 wk,DE,4,inc hosp,2183
A,45 wk,DE,4,inc infection,1056091
A,46 wk,DE,4,inc hosp,2911
A,46 wk,DE,4,inc infection,930903
A,47 wk,DE,4,inc hosp,2183
A,47 wk,DE,4,inc infection,879227
A,48 wk,DE,4,inc hosp,1820
A,48 wk,DE,4,inc infection,771143
A,49 wk,DE,4,inc hosp,364
A,49 wk,DE,4,inc infection,706002
A,50 wk,DE,4,inc hosp,1092
A,50 wk,DE,4,inc infection,627395
A,51 wk,DE,4,inc hosp,2183
A,51 wk,DE,4,inc infection,585545
A,52 wk,DE,4,inc hosp,1092
A,52 wk,DE,4,inc infection,617206
A,53 wk,DE,4,inc infection,600102
A,1 wk,DE,5,inc infection,1890193
A,1 wk,DE,5,inc hosp,2911
A,2 wk,DE,5,inc infection,1992818
A,2 wk,DE,5,inc hosp,7278
A,3 wk,DE,5,inc infection,2105996
A,3 wk,DE,5,inc hosp,4367
A,4 wk,DE,5,inc infection,2685718
A,4 wk,DE,5,inc hosp,4731
A,5 wk,DE,5,inc infection,3623536
A,5 wk,DE,5,inc hosp,8734
A,6 wk,DE,5,inc infection,4471466
A,6 wk,DE,5,inc hosp,8734
A,7 wk,DE,5,inc infection,5102501
A,7 wk,DE,5,inc hosp,8370
A,8 wk,DE,5,inc infection,5041363
A,8 wk,DE,5,inc hosp,12737
A,9 wk,DE,5,inc infection,4590104
A,9 wk,DE,5,inc hosp,11645
A,10 wk,DE,5,inc infection,3876824
A,10 wk,DE,5,inc hosp,10554
A,11 wk,DE,5,inc infection,3351689
A,11 wk,DE,5,inc hosp,8006
A,12 wk,DE,5,inc infection,2558347
A,12 wk,DE,5,inc hosp,8734
A,13 wk,DE,5,inc infection,1987359
A,13 wk,DE,5,inc hosp,7278
A,14 wk,DE,5,inc infection,1856712
A,14 wk,DE,5,inc hosp,6550
A,15 wk,DE,5,inc infection,1879275
A,15 wk,DE,5,inc hosp,8006
A,16 wk,DE,5,inc infection,1939322
A,16 wk,DE,5,inc hosp,5459
A,17 wk,DE,5,inc infection,1968435
A,17 wk,DE,5,inc hosp,5459
A,18 wk,DE,5,inc infection,1925493
A,18 wk,DE,5,inc hosp,4731
A,19 wk,DE,5,inc infection,1725701
A,19 wk,DE,5,inc hosp,4731
A,20 wk,DE,5,inc infection,1616162
A,20 wk,DE,5,inc hosp,7278
A,21 wk,DE,5,inc infection,1518632
A,21 wk,DE,5,inc hosp,4003
A,22 wk,DE,5,inc infection,1480420
A,22 wk,DE,5,inc hosp,2911
A,23 wk,DE,5,inc infection,1243873
A,23 wk,DE,5,inc hosp,4731
A,24 wk,DE,5,inc infection,1057183
A,24 wk,DE,5,inc hosp,2547
A,25 wk,DE,5,inc infection,974574
A,25 wk,DE,5,inc hosp,1820
A,26 wk,DE,5,inc infection,1065553
A,26 wk,DE,5,inc hosp,1456
A,27 wk,DE,5,inc infection,1123780
A,27 wk,DE,5,inc hosp,1820
A,28 wk,DE,5,inc infection,1170726
A,28 wk,DE,5,inc hosp,2183
A,29 wk,DE,5,inc infection,1166359
A,29 wk,DE,5,inc hosp,4003
A,30 wk,DE,5,inc infection,1264981
A,30 wk,DE,5,inc hosp,2547
A,31 wk,DE,5,inc infection,1393080
A,31 wk,DE,5,inc hosp,3639
A,32 wk,DE,5,inc infection,1469503
A,32 wk,DE,5,inc hosp,2183
A,33 wk,DE,5,inc infection,1533189
A,33 wk,DE,5,inc hosp,4731
A,34 wk,DE,5,inc infection,1590324
A,34 wk,DE,5,inc hosp,4367
A,35 wk,DE,5,inc infection,1677300
A,35 wk,DE,5,inc hosp,2911
A,36 wk,DE,5,inc infection,1823232
A,36 wk,DE,5,inc hosp,3639
A,37 wk,DE,5,inc infection,1874908
A,37 wk,DE,5,inc hosp,5823
A,38 wk,DE,5,inc infection,1896379
A,38 wk,DE,5,inc hosp,3639
A,39 wk,DE,5,inc infection,1869449
A,39 wk,DE,5,inc hosp,4367
A,40 wk,DE,5,inc infection,1648915
A,40 wk,DE,5,inc hosp,3275
A,41 wk,DE,5,inc infection,1486607
A,41 wk,DE,5,inc hosp,5823
A,42 wk,DE,5,inc infection,1372337
A,42 wk,DE,5,inc hosp,3275
A,43 wk,DE,5,inc infection,1224586
A,43 wk,DE,5,inc hosp,3275
A,44 wk,DE,5,inc infection,1168542
A,44 wk,DE,5,inc hosp,2911
A,45 wk,DE,5,inc infection,1092483
A,45 wk,DE,5,inc hosp,2547
A,46 wk,DE,5,inc infection,954922
A,46 wk,DE,5,inc hosp,2183
A,47 wk,DE,5,inc infection,846838
A,47 wk,DE,5,inc hosp,2183
A,48 wk,DE,5,inc infection,730748
A,48 wk,DE,5,inc hosp,1456
A,49 wk,DE,5,inc infection,694720
A,49 wk,DE,5,inc hosp,1456
A,50 wk,DE,5,inc infection,635402
A,50 wk,DE,5,inc hosp,728
A,51 wk,DE,5,inc infection,565893
A,51 wk,DE,5,inc hosp,0
A,52 wk,DE,5,inc infection,528410
A,52 wk,DE,5,inc hosp,2183
A,53 wk,DE,5,inc infection,507666
A,1 wk,DE,6,inc hosp,6550
A,1 wk,DE,6,inc infection,2229729
A,2 wk,DE,6,inc hosp,7642
A,2 wk,DE,6,inc infection,2172957
A,3 wk,DE,6,inc hosp,9098
A,3 wk,DE,6,inc infection,2090348
A,4 wk,DE,6,inc hosp,6914
A,4 wk,DE,6,inc infection,2382210
A,5 wk,DE,6,inc hosp,2911
A,5 wk,DE,6,inc infection,2858216
A,6 wk,DE,6,inc hosp,8006
A,6 wk,DE,6,inc infection,3523095
A,7 wk,DE,6,inc hosp,5095
A,7 wk,DE,6,inc infection,3987455
A,8 wk,DE,6,inc hosp,12737
A,8 wk,DE,6,inc infection,4165047
A,9 wk,DE,6,inc hosp,9098
A,9 wk,DE,6,inc infection,3889197
A,10 wk,DE,6,inc hosp,12737
A,10 wk,DE,6,inc infection,3476513
A,11 wk,DE,6,inc hosp,9462
A,11 wk,DE,6,inc infection,3143528
A,12 wk,DE,6,inc hosp,8734
A,12 wk,DE,6,inc infection,2431339
A,13 wk,DE,6,inc hosp,6187
A,13 wk,DE,6,inc infection,1990634
A,14 wk,DE,6,inc hosp,6187
A,14 wk,DE,6,inc infection,1930224
A,15 wk,DE,6,inc hosp,7642
A,15 wk,DE,6,inc infection,1979353
A,16 wk,DE,6,inc hosp,5095
A,16 wk,DE,6,inc infection,2146755
A,17 wk,DE,6,inc hosp,5823
A,17 wk,DE,6,inc infection,2122737
A,18 wk,DE,6,inc hosp,4367
A,18 wk,DE,6,inc infection,2021567
A,19 wk,DE,6,inc hosp,3275
A,19 wk,DE,6,inc infection,1974622
A,20 wk,DE,6,inc hosp,4731
A,20 wk,DE,6,inc infection,1838516
A,21 wk,DE,6,inc hosp,5095
A,21 wk,DE,6,inc infection,1728977
A,22 wk,DE,6,inc hosp,4731
A,22 wk,DE,6,inc infection,1594691
A,23 wk,DE,6,inc hosp,4003
A,23 wk,DE,6,inc infection,1384346
A,24 wk,DE,6,inc hosp,2911
A,24 wk,DE,6,inc infection,1130331
A,25 wk,DE,6,inc hosp,3639
A,25 wk,DE,6,inc infection,1074651
A,26 wk,DE,6,inc hosp,3639
A,26 wk,DE,6,inc infection,1139065
A,27 wk,DE,6,inc hosp,1456
A,27 wk,DE,6,inc infection,1202023
A,28 wk,DE,6,inc hosp,3639
A,28 wk,DE,6,inc infection,1223858
A,29 wk,DE,6,inc hosp,3639
A,29 wk,DE,6,inc infection,1208937
A,30 wk,DE,6,inc hosp,2183
A,30 wk,DE,6,inc infection,1267164
A,31 wk,DE,6,inc hosp,1092
A,31 wk,DE,6,inc infection,1350502
A,32 wk,DE,6,inc hosp,2183
A,32 wk,DE,6,inc infection,1439662
A,33 wk,DE,6,inc hosp,2183
A,33 wk,DE,6,inc infection,1518996
A,34 wk,DE,6,inc hosp,4003
A,34 wk,DE,6,inc infection,1607428
A,35 wk,DE,6,inc hosp,4003
A,35 wk,DE,6,inc infection,1685670
A,36 wk,DE,6,inc hosp,1456
A,36 wk,DE,6,inc infection,1835969
A,37 wk,DE,6,inc hosp,3639
A,37 wk,DE,6,inc infection,1823232
A,38 wk,DE,6,inc hosp,4731
A,38 wk,DE,6,inc infection,1900018
A,39 wk,DE,6,inc hosp,4367
A,39 wk,DE,6,inc infection,1768644
A,40 wk,DE,6,inc hosp,2911
A,40 wk,DE,6,inc infection,1568853
A,41 wk,DE,6,inc hosp,5459
A,41 wk,DE,6,inc infection,1406909
A,42 wk,DE,6,inc hosp,5095
A,42 wk,DE,6,inc infection,1299553
A,43 wk,DE,6,inc hosp,4731
A,43 wk,DE,6,inc infection,1283177
A,44 wk,DE,6,inc hosp,1456
A,44 wk,DE,6,inc infection,1176912
A,45 wk,DE,6,inc hosp,1456
A,45 wk,DE,6,inc infection,1082294
A,46 wk,DE,6,inc hosp,2183
A,46 wk,DE,6,inc infection,958197
A,47 wk,DE,6,inc hosp,1820
A,47 wk,DE,6,inc infection,833373
A,48 wk,DE,6,inc hosp,1092
A,48 wk,DE,6,inc infection,776238
A,49 wk,DE,6,inc hosp,2547
A,49 wk,DE,6,inc infection,726745
A,50 wk,DE,6,inc hosp,728
A,50 wk,DE,6,inc infection,658329
A,51 wk,DE,6,inc hosp,728
A,51 wk,DE,6,inc infection,583361
A,52 wk,DE,6,inc hosp,1092
A,52 wk,DE,6,inc infection,568805
A,53 wk,DE,6,inc infection,548425
A,1 wk,DE,7,inc hosp,6550
A,1 wk,DE,7,inc infection,1941141
A,2 wk,DE,7,inc infection,1990634
A,2 wk,DE,7,inc hosp,4003
A,3 wk,DE,7,inc infection,2153670
A,3 wk,DE,7,inc hosp,6187
A,4 wk,DE,7,inc infection,2618030
A,4 wk,DE,7,inc hosp,5823
A,5 wk,DE,7,inc infection,3560942
A,5 wk,DE,7,inc hosp,6550
A,6 wk,DE,7,inc infection,4402322
A,6 wk,DE,7,inc hosp,8006
A,7 wk,DE,7,inc infection,5012613
A,7 wk,DE,7,inc hosp,10554
A,8 wk,DE,7,inc infection,4990414
A,8 wk,DE,7,inc hosp,10917
A,9 wk,DE,7,inc infection,4653426
A,9 wk,DE,7,inc hosp,10917
A,10 wk,DE,7,inc infection,3929592
A,10 wk,DE,7,inc hosp,11281
A,11 wk,DE,7,inc infection,3332038
A,11 wk,DE,7,inc hosp,13101
A,12 wk,DE,7,inc infection,2533601
A,12 wk,DE,7,inc hosp,10190
A,13 wk,DE,7,inc infection,1986995
A,13 wk,DE,7,inc hosp,6914
A,14 wk,DE,7,inc infection,1804672
A,14 wk,DE,7,inc hosp,6914
A,15 wk,DE,7,inc infection,1842155
A,15 wk,DE,7,inc hosp,5459
A,16 wk,DE,7,inc infection,1835969
A,16 wk,DE,7,inc hosp,4367
A,17 wk,DE,7,inc hosp,5095
A,17 wk,DE,7,inc infection,1827599
A,18 wk,DE,7,inc hosp,4367
A,18 wk,DE,7,inc infection,1810131
A,19 wk,DE,7,inc hosp,4003
